timestamp,ax,ay,az,gx,gy,gz,mag_acc,mag_gyro,diff_acc,diff_gyro,diff_time,label
86225,-2.17,6.53,4.13,-0.12,0.09,-0.27,8.025378496,0.308868904,-0.18175255,-0.662212967,1001,0
87231,-4.78,7.28,1.15,0.21,1.96,0.94,8.784605853,2.183872707,0.759227358,1.875003803,1006,0
88232,-2.99,9.53,-5.54,-0.22,0.9,0.33,11.42158483,0.983514108,2.636978975,-1.200358599,1001,0
89238,-5.77,5.94,1.69,-0.14,0.28,-0.44,8.451780877,0.54,-2.969803951,-0.443514108,1006,0
90239,-4.05,4.7,3.33,-0.68,-1.18,0.03,7.04140611,1.362240801,-1.410374768,0.822240801,1001,0
91245,-1.2,-1.26,7.47,-0.03,-0.9,-0.45,7.669973924,1.006677704,0.628567815,-0.355563097,1006,0
92246,2.33,2.4,6.57,0.7,0.1,-1.02,7.372502967,1.241128519,-0.297470957,0.234450815,1001,0
95256,-7.97,4.27,0.72,-0.52,0.63,0.19,9.070402417,0.838689454,1.69789945,-0.402439065,3010,0
96258,-5.31,4.12,3.99,-0.34,-1.31,0.19,7.816047595,1.366674797,-1.254354822,0.527985343,1002,0
98263,3.91,4.75,4.52,-0.01,-0.69,-0.6,7.634199369,0.914439719,-0.181848226,-0.452235078,2005,0
99270,7.05,4.42,1.96,0.44,-0.1,0.34,8.548713353,0.564977876,0.914513985,-0.349461843,1007,1
100271,3.33,-8.06,-8.41,3.56,-4,1.08,12.11530437,5.462600113,3.566591017,4.897622238,1001,1
102276,0.5,-0.52,7.28,-0.04,-0.03,0,7.315654448,0.05,-4.799649923,-5.412600113,2005,1
110297,0.15,-1.84,8.26,1.01,0.59,-0.07,8.463787568,1.171793497,1.14813312,1.121793497,8021,0
112303,-2.76,3.49,6.65,-0.77,-0.98,-0.26,8.0012624,1.27314571,-0.462525168,0.101352213,2006,0
113310,-1,-2.91,7.43,0.17,0.03,0.31,8.041952499,0.3548239,0.040690099,-0.91832181,1007,0
114311,-2.41,6.74,4.24,0.88,-0.22,-0.42,8.319453107,0.99959992,0.277500608,0.64477602,1001,0
115317,-3.21,5.09,4.65,-0.2,-0.76,0.24,7.604912886,0.821705543,-0.714540221,-0.177894377,1006,0
116318,-4.3,2.83,5.03,-0.77,0.51,0.57,7.197207792,1.085311015,-0.407705094,0.263605472,1001,0
117324,-5.41,1.26,5.34,-0.53,-0.69,-0.14,7.705277412,0.881249113,0.50806962,-0.204061902,1006,0
118325,0.51,-0.41,7.25,-0.04,-0.03,-0.03,7.279471135,0.058309519,-0.425806278,-0.822939595,1001,0
120330,0.43,-0.52,7.13,-0.04,-0.03,0,7.161857301,0.05,-0.117613834,-0.008309519,2005,0
