timestamp,ax,ay,az,gx,gy,gz,mag_acc,mag_gyro,diff_acc,diff_gyro,diff_time,label
66170,-0.19,-10.32,-2.35,0.46,-0.26,-0.13,10.58588683,0.544150714,-0.413917713,0.221350467,1001,0
67176,-2.77,-9.64,-2.94,-0.21,-0.11,0.1,10.45208592,0.257293607,-0.133800915,-0.286857108,1006,0
68177,-3.42,-9.39,-2.35,0.12,0.03,-0.06,10.26601188,0.137477271,-0.186074032,-0.119816336,1001,0
69183,-2.36,-8.9,-1.7,-0.04,-0.11,-0.38,9.36320458,0.397617907,-0.902807304,0.260140636,1006,0
70184,-1.67,-8.95,-2.18,-0.58,1.02,0.35,9.361826745,1.224459064,-0.001377835,0.826841157,1001,0
71190,-2.47,-11.28,-0.94,0.46,0.65,0.44,11.58546072,0.909780193,2.223633971,-0.314678871,1006,0
72191,-3.45,-8.99,-3.21,0.12,0.12,-0.47,10.15020689,0.49969991,-1.435253821,-0.410080283,1001,0
73197,-3.81,-9.02,-2.42,0.06,0.87,-0.03,10.08627285,0.872582374,-0.063934045,0.372882464,1006,0
74198,-1.09,-10.98,2.89,1.08,-0.36,0.08,11.406165,1.141227409,1.31989215,0.268645035,1001,0
75204,-4.47,-12,-1.22,0.28,1.09,0.43,12.86348709,1.204740636,1.457322086,0.063513227,1006,0
76205,-2.86,-10.17,-3.07,0.06,-1.18,-0.16,11.00151808,1.192308685,-1.861969008,-0.012431951,1001,0
77211,-2.37,-9.46,-4.77,-0.01,0.47,0.04,10.85639903,0.471805044,-0.145119042,-0.72050364,1006,0
78212,-1.31,-10.15,-3.74,-0.23,0.44,0.02,10.89615529,0.49689033,0.039756251,0.025085285,1001,0
79218,-1.37,-10.25,-1.97,-0.39,-0.96,0.06,10.52712211,1.037930634,-0.369033171,0.541040304,1006,0
80219,-1.94,-9.92,-4.58,-0.37,0.52,-0.11,11.09713477,0.647610994,0.570012651,-0.390319639,1001,0
81225,-0.17,-9.72,-1.68,-0.12,0.63,-0.03,9.865581584,0.642028037,-1.231553181,-0.005582958,1006,0
82226,-0.22,-9.89,-1.05,0.21,0.13,0.2,9.948014877,0.317804972,0.082433293,-0.324223065,1001,0
83232,-1.48,-9.91,-3.82,-0.09,0.94,0.08,10.723381,0.947681381,0.775366119,0.629876409,1006,1
84233,1.81,-10.1,-2.68,0.12,0.11,-0.07,10.60511669,0.177200451,-0.118264307,-0.77048093,1001,1
85239,0.95,-3.95,8.78,0.36,-1.49,-0.72,9.674368196,1.693546574,-0.930748493,1.516346123,1006,1
86240,2.06,-3.75,6.08,0.01,-0.12,-0.12,7.434547733,0.17,-2.239820463,-1.523546574,1001,1
92256,-0.15,-5.65,5.42,-0.69,-0.01,-0.01,7.830798171,0.690144912,0.396250438,0.520144912,6016,0
93262,0.47,-9.72,-1.33,-0.96,-0.88,0.69,9.821822641,1.4738046,1.99102447,0.783659688,1006,0
94263,-1.09,-9.04,-2.82,-0.02,-0.28,-0.01,9.53216135,0.280891438,-0.289661292,-1.192913162,1001,0
95269,-0.97,-9.83,-1.84,-0.09,-0.6,-0.11,10.04765644,0.6166036,0.515495093,0.335712162,1006,0
96270,-1.22,-9.96,-4.59,0.1,-0.27,-0.09,11.03440529,0.301662063,0.986748842,-0.314941538,1001,0
97276,-2.05,-8.76,-1.74,-0.16,-0.51,0.25,9.163389111,0.59008474,-1.871016174,0.288422677,1006,0
98277,-1.18,-10.03,-3.97,0.16,0.5,-0.17,10.85146073,0.551815186,1.68807162,-0.038269553,1001,0
99283,0.35,-9.73,-1.29,0.07,-0.02,-0.07,9.82137974,0.100995049,-1.030080991,-0.450820137,1006,0
100284,-1.26,-10.17,-4.18,0.06,-1.43,0.29,11.06747035,1.460342426,1.246090612,1.359347376,1001,0
101290,-0.8,-8.31,-4.48,-0.43,-1.53,0.76,9.474518457,1.761646957,-1.592951895,0.301304531,1006,0
102291,-6.46,-8.38,-3.77,-0.05,1.26,0.33,11.23249304,1.303456942,1.757974587,-0.458190015,1001,0
103297,-3.61,-8.75,-0.97,0.4,0.23,-0.3,9.515014451,0.550363516,-1.717478594,-0.753093426,1006,0
104298,-3.1,-9.61,-3.59,0.04,0.15,-0.13,10.71681856,0.202484567,1.201804107,-0.347878949,1001,0
105304,-1.88,-10.07,-3.25,-0.23,-0.46,0.12,10.74717637,0.528109837,0.030357816,0.32562527,1006,0
106305,-0.47,-9.86,-2.75,0.1,-0.01,-0.05,10.24709715,0.112249722,-0.500079223,-0.415860115,1001,0
107311,-2.07,-9.76,-3.82,0.03,0.38,0.12,10.68339366,0.399624824,0.436296506,0.287375102,1006,0
108312,-1.5,-9.43,-2.62,-0.16,-0.41,-0.05,9.901479687,0.442944692,-0.781913968,0.043319868,1001,0
109318,-2.09,-9.82,-3.35,0.17,-0.36,0.01,10.58409184,0.398246155,0.682612149,-0.044698537,1006,0
110319,-1.66,-10.33,-4.37,-0.29,0.46,0.28,11.33849196,0.611637147,0.754400127,0.213390992,1001,0
111325,-1.12,-9.52,-3.77,0.01,-0.54,-0.25,10.30037378,0.595147041,-1.038118184,-0.016490107,1006,0
112326,-1,-8.92,-3.57,-0.52,-0.2,0.04,9.65977743,0.558569602,-0.640596349,-0.036577439,1001,0
113332,-1.2,-9.96,-4.83,0.19,0.01,-0.1,11.13420406,0.214941853,1.474426628,-0.343627749,1006,0
114333,-0.9,-10.42,-3.34,-0.14,0.39,0.09,10.97916208,0.424028301,-0.155041977,0.209086448,1001,0
115339,-0.27,-10.12,-3.91,0.23,-0.66,-0.07,10.85243751,0.702424373,-0.126724567,0.278396072,1006,0
116340,-0.19,-12.1,-7.08,-0.27,2.39,-1.18,14.02043152,2.679067002,3.167994006,1.976642629,1001,0
117346,5.76,-8.79,-1.87,-0.01,-0.07,0.15,10.67420255,0.16583124,-3.346228973,-2.513235762,1006,0
118347,3.14,-9.01,-5.5,-0.37,0.41,0.45,11.01316031,0.712390342,0.338957763,0.546559103,1001,0
119353,6.9,-9.15,-4.86,0.69,0.27,-1.1,12.44797574,1.326272973,1.43481543,0.613882631,1006,0
120354,5.85,-3.56,-10.43,0.52,-1,0.64,12.47721924,1.29614814,0.029243502,-0.030124834,1001,0
121360,7.61,-6.47,-6.44,0.25,0.53,-0.03,11.88472128,0.586770824,-0.592497957,-0.709377316,1006,0
122361,8.86,-3.66,-6.61,-0.2,0.15,-0.16,11.64419598,0.296816442,-0.240525305,-0.289954382,1001,0
123367,10.01,-2.81,-3.42,-0.23,-0.46,0.06,10.94498058,0.517783739,-0.699215394,0.220967297,1006,0
124368,8.97,-4.7,-4.91,-0.46,0.56,-0.01,11.25428807,0.724775827,0.309307487,0.206992089,1001,0
125374,8.49,-4.39,-7.85,0.12,-1.11,-0.23,12.36829414,1.139912277,1.114006071,0.41513645,1006,0
126375,9.71,-3.2,-7.01,-0.63,0.54,-0.13,12.39613649,0.839880944,0.027842352,-0.300031333,1001,1
127381,-19.61,0.67,-9.63,-1.88,2.35,1.59,21.8572162,3.403674485,9.461079705,2.563793541,1006,1
138407,0.79,-0.4,7.13,-0.06,0.01,0.04,7.184775571,0.072801099,-14.67244063,-3.330873386,11026,0
139413,8.28,1.51,2.07,0.82,-0.77,0.52,8.667375612,1.239233634,1.482600041,1.166432535,1006,0
140414,9.77,1.37,3.15,-0.76,-0.14,0.14,10.35626863,0.785366157,1.688893021,-0.453867478,1001,0
141420,9.28,5.78,-1.24,-0.3,0.68,-0.58,11.00292688,0.9427619,0.64665825,0.157395743,1006,0
142421,5.56,7.48,-0.1,0.55,-0.44,-0.08,9.320622297,0.708872344,-1.682304587,-0.233889556,1001,0
143427,3.85,6.83,3.68,-0.44,-0.38,-0.25,8.661050745,0.632850693,-0.659571552,-0.076021651,1006,0
144428,6.94,7.46,-2.43,0.08,-1.09,-0.05,10.47473627,1.094074952,1.813685529,0.461224258,1001,0
145434,1.33,9.21,-3.54,-0.2,0.31,-0.97,9.956133788,1.037786105,-0.518602486,-0.056288847,1006,0
146435,-2.96,9.11,-3.9,-0.52,0.39,0.28,10.34232566,0.707742891,0.386191869,-0.330043214,1001,0
147441,-4.2,7.3,1.19,-0.35,0.44,-0.12,8.505651063,0.574891294,-1.836674595,-0.132851597,1006,0
148442,-4.62,5.65,2.7,1.66,-1.9,-0.9,7.781831404,2.678731043,-0.723819659,2.103839749,1001,0
149448,-1.89,8.94,-1.41,-0.34,-1.07,0.53,9.245744967,1.241531313,1.463913563,-1.43719973,1006,0
150449,-0.27,7.13,3.01,-0.49,0.37,-1.1,7.744023502,1.259761882,-1.501721465,0.01823057,1001,0
151455,-2.48,2.87,4.19,0.03,-0.4,-0.54,5.651849255,0.672681202,-2.092174247,-0.58708068,1006,0
152456,-3.02,5.77,5.02,1.59,-1.29,0.24,8.222755013,2.061504305,2.570905758,1.388823103,1001,0
154462,1.94,7.5,1.06,0.23,-0.36,1.24,7.819028073,1.311525829,-0.40372694,-0.749978476,2006,1
155468,1.12,7.4,0.84,-1.06,0.24,-0.76,7.531268154,1.326197572,-0.287759919,0.014671743,1006,1
165494,3.74,1.22,7.35,0.43,-0.12,-0.3,8.336576036,0.537866154,0.805307882,-0.788331418,10026,0
