session_id,n_windows,positive_rate,accuracy,precision,recall,f1
Dataset1.csv,223,0.0,0.8789237668161435,0.0,0.0,0.0
Dataset2.csv,77,0.09090909090909091,0.8181818181818182,0.3157894736842105,0.8571428571428571,0.46153846153846156
Dataset3.csv,157,0.28662420382165604,0.7898089171974523,0.6071428571428571,0.7555555555555555,0.6732673267326733
Dataset4.csv,179,0.12290502793296089,0.8994413407821229,1.0,0.18181818181818182,0.3076923076923077
Dataset5.csv,64,0.078125,0.921875,0.5,1.0,0.6666666666666666
Dataset6.csv,624,0.28525641025641024,0.7724358974358975,0.625,0.5056179775280899,0.5590062111801242
Dataset7.csv,23,0.043478260869565216,0.9130434782608695,0.3333333333333333,1.0,0.5
