session_id,n_windows,positive_rate,acc@0.50,precision@0.50,recall@0.50,f1@0.50
Dataset1.csv,223,0.0,1.0,0.0,0.0,0.0
Dataset2.csv,77,0.09090909090909091,0.922077922077922,0.6666666666666666,0.2857142857142857,0.4
Dataset3.csv,157,0.28662420382165604,0.7197452229299363,1.0,0.022222222222222223,0.043478260869565216
Dataset4.csv,179,0.12290502793296089,0.8770949720670391,0.0,0.0,0.0
Dataset5.csv,64,0.078125,0.9375,1.0,0.2,0.3333333333333333
Dataset6.csv,624,0.28525641025641024,0.7483974358974359,0.8387096774193549,0.14606741573033707,0.24880382775119617
Dataset7.csv,23,0.043478260869565216,0.9565217391304348,0.0,0.0,0.0
